-0.00450000000000034,0.3638,0.0785999999999999,-0.0392,0.00617795999999999
-0.00750000000000001,0.3632,0.0763,-0.0378000000000002,0.00582168999999999
-0.0105000000000002,0.3623,0.075,-0.0375999999999997,0.005625
-0.0120000000000001,0.3611,0.0736500000000001,-0.0365000000000002,0.00542432250000001
-0.0109999999999999,0.3599,0.0728000000000001,-0.0362000000000002,0.00529984000000001
-0.01,0.3589,0.07205,-0.0357,0.0051912025
-0.00900000000000012,0.3579,0.0715499999999999,-0.0350999999999999,0.00511940249999999
-0.00799999999999995,0.3571,0.0709,-0.0344,0.00502681
-0.00749999999999973,0.3563,0.0704,-0.0339,0.00495616
-0.00700000000000006,0.3556,0.0700999999999999,-0.0337999999999999,0.00491400999999999
-0.0025,0.3549,0.06965,-0.0337999999999999,0.00485112250000001
0.000499999999999945,0.3551,0.0683999999999999,-0.0329999999999999,0.00467855999999999
-0.00300000000000022,0.355,0.0674,-0.0325000000000002,0.00454276
-0.00549999999999995,0.3545,0.0670000000000001,-0.0326999999999998,0.00448900000000001
-0.00599999999999989,0.3539,0.06655,-0.0327000000000001,0.0044289025
-0.00599999999999989,0.3533,0.0659499999999999,-0.0327000000000002,0.00434940249999999
-0.00650000000000012,0.3527,0.0652999999999999,-0.0322999999999998,0.00426408999999999
-0.00650000000000012,0.352,0.0648,-0.0321,0.00419904
-0.00649999999999984,0.3514,0.0641,-0.0314999999999999,0.00410881
-0.00649999999999984,0.3507,0.0637,-0.0311999999999998,0.00405769
-0.00200000000000006,0.3501,0.06315,-0.0307999999999999,0.0039879225
0,0.3503,0.06175,-0.0293,0.0038130625
-0.0025,0.3501,0.06125,-0.0289999999999997,0.0037515625
-0.00350000000000017,0.3498,0.0608500000000001,-0.0285000000000003,0.00370272250000001
-0.00400000000000011,0.3494,0.0606,-0.0283000000000003,0.00367236
-0.00399999999999984,0.349,0.0603500000000001,-0.028,0.00364212250000001
-0.00399999999999984,0.3486,0.0600999999999999,-0.0277999999999999,0.00361200999999999
-0.00350000000000017,0.3482,0.05985,-0.0275000000000001,0.0035820225
-0.00350000000000017,0.3479,0.05965,-0.0275999999999997,0.0035581225
-0.00399999999999984,0.3475,0.0594,-0.0273999999999999,0.00352836
-0.00099999999999989,0.3471,0.0591,-0.0268000000000001,0.00349281
0.00099999999999989,0.3473,0.0583,-0.0260999999999999,0.00339889
-0.00099999999999989,0.3473,0.0577999999999999,-0.0258,0.00334083999999999
-0.0025,0.3471,0.0575499999999999,-0.0254999999999998,0.00331200249999999
-0.00300000000000022,0.3468,0.05745,-0.0253999999999999,0.0033005025
-0.00299999999999995,0.3465,0.0572000000000001,-0.0253000000000001,0.00327184000000001
-0.00299999999999995,0.3462,0.0571,-0.0252000000000003,0.00326041
-0.00350000000000017,0.3459,0.0568,-0.0247000000000001,0.00322624
-0.00349999999999989,0.3455,0.0567,-0.0248000000000002,0.00321489
-0.00299999999999995,0.3452,0.0566,-0.0247999999999999,0.00320356
-0.000499999999999945,0.3449,0.05655,-0.0251,0.0031979025
0.00150000000000011,0.3451,0.0557,-0.0241000000000003,0.00310249
0,0.3452,0.05525,-0.0242000000000002,0.0030525625
-0.00150000000000011,0.3451,0.0548499999999999,-0.0237999999999999,0.00300852249999999
-0.00200000000000006,0.3449,0.0548500000000001,-0.0245,0.00300852250000001
-0.00200000000000006,0.3447,0.0546,-0.0243,0.00298116
-0.0025,0.3445,0.0543500000000001,-0.0242000000000002,0.00295392250000001
-0.0025,0.3442,0.0543,-0.0247000000000001,0.00294849
-0.0025,0.344,0.05405,-0.0245,0.0029214025
-0.00249999999999972,0.3437,0.0539500000000001,-0.0246,0.00291060250000001
-0.000499999999999945,0.3435,0.0537,-0.0244999999999999,0.00288369
0.000499999999999945,0.3436,0.0529999999999999,-0.0238999999999999,0.00280899999999999
-0.000499999999999945,0.3436,0.0525999999999999,-0.0234999999999999,0.00276675999999999
-0.00150000000000011,0.3435,0.0524,-0.0236999999999998,0.00274576
-0.00200000000000006,0.3433,0.0523,-0.0238,0.00273529
-0.00200000000000006,0.3431,0.05225,-0.0242999999999999,0.0027300625
-0.00200000000000006,0.3429,0.0519500000000001,-0.0238000000000001,0.00269880250000001
-0.00199999999999978,0.3427,0.05185,-0.0239000000000001,0.0026884225
-0.00200000000000006,0.3425,0.0515999999999999,-0.0239999999999998,0.00266255999999999
-0.00200000000000006,0.3423,0.0515,-0.0241,0.00265225
-0.000499999999999945,0.3421,0.05135,-0.0237999999999999,0.0026368225
0,0.3422,0.0508000000000001,-0.0233,0.00258064000000001
-0.00099999999999989,0.3421,0.0507,-0.0233999999999999,0.00257049
-0.00100000000000017,0.342,0.0506,-0.0234000000000001,0.00256036
-0.00100000000000017,0.3419,0.0503,-0.0229000000000001,0.00253009
-0.00099999999999989,0.3418,0.0502000000000001,-0.0229000000000001,0.00252004000000001
-0.00149999999999983,0.3417,0.0500999999999999,-0.0229,0.00251000999999999
-0.00150000000000011,0.3415,0.0499499999999999,-0.0226999999999998,0.00249500249999999
-0.00150000000000011,0.3414,0.0498499999999999,-0.0226999999999997,0.00248502249999999
-0.00149999999999983,0.3412,0.0499,-0.0228999999999999,0.00249001
-0.00099999999999989,0.3411,0.0495999999999999,-0.0223999999999997,0.00246015999999999
-0.000499999999999945,0.341,0.0494999999999999,-0.0224999999999999,0.00245024999999999
-0.00100000000000017,0.341,0.04925,-0.0222999999999999,0.0024255625
-0.00150000000000011,0.3408,0.0493,-0.0225,0.00243049
-0.00099999999999989,0.3407,0.04915,-0.0222,0.0024157225
-0.00150000000000011,0.3406,0.0488499999999999,-0.0217,0.0023863225
-0.00150000000000011,0.3404,0.0489000000000001,-0.0220000000000002,0.00239121000000001
-0.00099999999999989,0.3403,0.0488,-0.0220999999999997,0.00238144
-0.00149999999999983,0.3402,0.0487,-0.0220999999999998,0.00237169
-0.00150000000000011,0.34,0.0487,-0.0219999999999999,0.00237169
-0.00100000000000017,0.3399,0.0484000000000001,-0.0216000000000001,0.00234256000000001
-0.00149999999999983,0.3398,0.0483,-0.0217000000000001,0.00233289
-0.00149999999999983,0.3396,0.0482999999999999,-0.0215,0.00233288999999999
-0.00100000000000017,0.3395,0.0482,-0.0216,0.00232324
-0.00150000000000011,0.3394,0.0481000000000001,-0.0217000000000002,0.00231361000000001
-0.00149999999999983,0.3392,0.0480999999999999,-0.0216000000000001,0.00231361
-0.00099999999999989,0.3391,0.048,-0.0217000000000003,0.002304
-0.00150000000000011,0.339,0.0476499999999999,-0.0207999999999997,0.00227052249999999
-0.00150000000000011,0.3388,0.0477,-0.0211000000000001,0.00227529
-0.00099999999999989,0.3387,0.0475999999999999,-0.0211999999999998,0.00226576
-0.00200000000000006,0.3386,0.04745,-0.0209,0.0022515025
-0.0025,0.3383,0.0476500000000001,-0.0213999999999999,0.00227052250000001
-0.00149999999999983,0.3381,0.04765,-0.0213000000000002,0.0022705225
-0.00150000000000011,0.338,0.04755,-0.0214000000000001,0.0022610025
-0.00150000000000011,0.3378,0.04755,-0.0213,0.0022610025
-0.00099999999999989,0.3377,0.0474499999999999,-0.0214,0.00225150249999999
-0.00150000000000011,0.3376,0.0473000000000001,-0.0212000000000002,0.00223729000000001
-0.00150000000000011,0.3374,0.04735,-0.0215,0.0022420225
-0.00149999999999983,0.3373,0.0472,-0.0212000000000002,0.00222784
-0.00149999999999983,0.3371,0.0469999999999999,-0.0206,0.00220899999999999
-0.00200000000000006,0.337,0.0469,-0.0207000000000002,0.00219961
-0.00300000000000022,0.3367,0.04685,-0.0202999999999999,0.0021949225
-0.0025,0.3364,0.0470500000000001,-0.0208000000000001,0.00221370250000001
