0.3638,0.0786,-0.0392,0.00617796,-0.0045
0.3632,0.0763,-0.0378,0.00582169,-0.0075
0.3623,0.075,-0.0376,0.005625,-0.0105
0.3611,0.07365,-0.0365,0.005424323,-0.012
0.3599,0.0728,-0.0362,0.00529984,-0.011
0.3589,0.07205,-0.0357,0.005191203,-0.01
0.3579,0.07155,-0.0351,0.005119402,-0.009
0.3571,0.0709,-0.0344,0.00502681,-0.008
0.3563,0.0704,-0.0339,0.00495616,-0.0075
0.3556,0.0701,-0.0338,0.00491401,-0.007
0.3549,0.06965,-0.0338,0.004851123,-0.0025
0.3551,0.0684,-0.033,0.00467856,0.0005
0.355,0.0674,-0.0325,0.00454276,-0.003
0.3545,0.067,-0.0327,0.004489,-0.0055
0.3539,0.06655,-0.0327,0.004428903,-0.006
0.3533,0.06595,-0.0327,0.004349402,-0.006
0.3527,0.0653,-0.0323,0.00426409,-0.0065
0.352,0.0648,-0.0321,0.00419904,-0.0065
0.3514,0.0641,-0.0315,0.00410881,-0.0065
0.3507,0.0637,-0.0312,0.00405769,-0.0065
0.3501,0.06315,-0.0308,0.003987923,-0.002
0.3503,0.06175,-0.0293,0.003813063,0
0.3501,0.06125,-0.029,0.003751563,-0.0025
0.3498,0.06085,-0.0285,0.003702723,-0.0035
0.3494,0.0606,-0.0283,0.00367236,-0.004
0.349,0.06035,-0.028,0.003642123,-0.004
0.3486,0.0601,-0.0278,0.00361201,-0.004
0.3482,0.05985,-0.0275,0.003582023,-0.0035
0.3479,0.05965,-0.0276,0.003558123,-0.0035
0.3475,0.0594,-0.0274,0.00352836,-0.004
0.3471,0.0591,-0.0268,0.00349281,-0.001
0.3473,0.0583,-0.0261,0.00339889,0.001
0.3473,0.0578,-0.0258,0.00334084,-0.001
0.3471,0.05755,-0.0255,0.003312002,-0.0025
0.3468,0.05745,-0.0254,0.003300503,-0.003
0.3465,0.0572,-0.0253,0.00327184,-0.003
0.3462,0.0571,-0.0252,0.00326041,-0.003
0.3459,0.0568,-0.0247,0.00322624,-0.0035
0.3455,0.0567,-0.0248,0.00321489,-0.0035
0.3452,0.0566,-0.0248,0.00320356,-0.003
0.3449,0.05655,-0.0251,0.003197903,-0.0005
0.3451,0.0557,-0.0241,0.00310249,0.0015
0.3452,0.05525,-0.0242,0.003052563,0
0.3451,0.05485,-0.0238,0.003008522,-0.0015
0.3449,0.05485,-0.0245,0.003008523,-0.002
0.3447,0.0546,-0.0243,0.00298116,-0.002
0.3445,0.05435,-0.0242,0.002953923,-0.0025
0.3442,0.0543,-0.0247,0.00294849,-0.0025
0.344,0.05405,-0.0245,0.002921403,-0.0025
0.3437,0.05395,-0.0246,0.002910603,-0.0025
0.3435,0.0537,-0.0245,0.00288369,-0.0005
0.3436,0.053,-0.0239,0.002809,0.0005
0.3436,0.0526,-0.0235,0.00276676,-0.0005
0.3435,0.0524,-0.0237,0.00274576,-0.0015
0.3433,0.0523,-0.0238,0.00273529,-0.002
0.3431,0.05225,-0.0243,0.002730063,-0.002
0.3429,0.05195,-0.0238,0.002698803,-0.002
0.3427,0.05185,-0.0239,0.002688423,-0.002
0.3425,0.0516,-0.024,0.00266256,-0.002
0.3423,0.0515,-0.0241,0.00265225,-0.002
0.3421,0.05135,-0.0238,0.002636823,-0.0005
0.3422,0.0508,-0.0233,0.00258064,0
0.3421,0.0507,-0.0234,0.00257049,-0.001
0.342,0.0506,-0.0234,0.00256036,-0.001
0.3419,0.0503,-0.0229,0.00253009,-0.001
0.3418,0.0502,-0.0229,0.00252004,-0.001
0.3417,0.0501,-0.0229,0.00251001,-0.0015
0.3415,0.04995,-0.0227,0.002495002,-0.0015
0.3414,0.04985,-0.0227,0.002485022,-0.0015
0.3412,0.0499,-0.0229,0.00249001,-0.0015
0.3411,0.0496,-0.0224,0.00246016,-0.001
0.341,0.0495,-0.0225,0.00245025,-0.0005
0.341,0.04925,-0.0223,0.002425563,-0.001
0.3408,0.0493,-0.0225,0.00243049,-0.0015
0.3407,0.04915,-0.0222,0.002415723,-0.001
0.3406,0.04885,-0.0217,0.002386323,-0.0015
0.3404,0.0489,-0.022,0.00239121,-0.0015
0.3403,0.0488,-0.0221,0.00238144,-0.001
0.3402,0.0487,-0.0221,0.00237169,-0.0015
0.34,0.0487,-0.022,0.00237169,-0.0015
0.3399,0.0484,-0.0216,0.00234256,-0.001
0.3398,0.0483,-0.0217,0.00233289,-0.0015
0.3396,0.0483,-0.0215,0.00233289,-0.0015
0.3395,0.0482,-0.0216,0.00232324,-0.001
0.3394,0.0481,-0.0217,0.00231361,-0.0015
0.3392,0.0481,-0.0216,0.00231361,-0.0015
0.3391,0.048,-0.0217,0.002304,-0.001
0.339,0.04765,-0.0208,0.002270522,-0.0015
0.3388,0.0477,-0.0211,0.00227529,-0.0015
0.3387,0.0476,-0.0212,0.00226576,-0.001
0.3386,0.04745,-0.0209,0.002251503,-0.002
0.3383,0.04765,-0.0214,0.002270523,-0.0025
0.3381,0.04765,-0.0213,0.002270523,-0.0015
0.338,0.04755,-0.0214,0.002261003,-0.0015
0.3378,0.04755,-0.0213,0.002261003,-0.0015
0.3377,0.04745,-0.0214,0.002251502,-0.001
0.3376,0.0473,-0.0212,0.00223729,-0.0015
0.3374,0.04735,-0.0215,0.002242023,-0.0015
0.3373,0.0472,-0.0212,0.00222784,-0.0015
0.3371,0.047,-0.0206,0.002209,-0.0015
0.337,0.0469,-0.0207,0.00219961,-0.002
0.3367,0.04685,-0.0203,0.002194923,-0.003
0.3364,0.04705,-0.0208,0.002213703,-0.0025
0.3362,0.0469,-0.0207,0.00219961,-0.002
0.336,0.0467,-0.0201,0.00218089,-0.002
0.3358,0.04675,-0.0204,0.002185562,-0.002
0.3356,0.04655,-0.0199,0.002166903,-0.002
0.3354,0.04655,-0.0198,0.002166903,-0.0015
0.3353,0.04625,-0.0195,0.002139063,-0.0015
0.3351,0.04625,-0.0194,0.002139062,-0.002
0.3349,0.04625,-0.0194,0.002139063,-0.003
0.3345,0.04635,-0.0193,0.002148323,-0.0035
0.3342,0.04655,-0.0198,0.002166903,-0.0025
0.334,0.04635,-0.0193,0.002148323,-0.002
0.3338,0.0464,-0.0196,0.00215296,-0.002
0.3336,0.0462,-0.0191,0.00213444,-0.0015
0.3335,0.0461,-0.0192,0.00212521,-0.0015
0.3333,0.04615,-0.0196,0.002129822,-0.0015
0.3332,0.046,-0.0193,0.002116,-0.001
0.3331,0.0459,-0.0195,0.00210681,-0.001
0.333,0.0458,-0.0196,0.00209764,-0.0025
0.3326,0.0459,-0.0195,0.00210681,-0.0035
0.3323,0.0459,-0.0195,0.00210681,-0.003
0.332,0.0461,-0.0201,0.00212521,-0.0025
0.3318,0.04595,-0.0199,0.002111403,-0.0015
0.3317,0.04585,-0.0201,0.002102223,-0.0015
0.3315,0.0457,-0.0199,0.00208849,-0.0015
0.3314,0.04555,-0.0197,0.002074803,-0.0015
0.3312,0.0456,-0.02,0.00207936,-0.0015
0.3311,0.0453,-0.0197,0.00205209,-0.0015
0.3309,0.0453,-0.0197,0.00205209,-0.003
0.3305,0.04565,-0.0205,0.002083923,-0.0035
0.3302,0.04565,-0.0206,0.002083923,-0.0025
0.33,0.04545,-0.0201,0.002065703,-0.002
0.3298,0.0455,-0.0205,0.00207025,-0.002
0.3296,0.0453,-0.02,0.00205209,-0.0015
0.3295,0.0452,-0.0202,0.00204304,-0.001
0.3294,0.04505,-0.0199,0.002029503,-0.0015
0.3292,0.04505,-0.0199,0.002029503,-0.0015
0.3291,0.0449,-0.0197,0.00201601,-0.001
0.329,0.04495,-0.02,0.002020503,-0.0025
0.3286,0.04525,-0.0204,0.002047563,-0.003
0.3284,0.04505,-0.0198,0.002029503,-0.002
0.3282,0.04505,-0.0198,0.002029503,-0.002
0.328,0.04505,-0.0198,0.002029503,-0.0015
0.3279,0.0451,-0.0201,0.00203401,-0.0015
0.3277,0.0451,-0.02,0.00203401,-0.0015
0.3276,0.04495,-0.0198,0.002020503,-0.001
0.3275,0.045,-0.0201,0.002025,-0.001
0.3274,0.04485,-0.0199,0.002011523,-0.001
0.3273,0.0447,-0.0197,0.00199809,-0.002
0.327,0.045,-0.0199,0.002025,-0.0025
0.3268,0.045,-0.0199,0.002025,-0.002
0.3266,0.045,-0.0199,0.002025,-0.002
0.3264,0.045,-0.0199,0.002025,-0.0015
0.3263,0.04485,-0.0197,0.002011523,-0.001
0.3262,0.0449,-0.02,0.00201601,-0.001
0.3261,0.04475,-0.0198,0.002002563,-0.001
0.326,0.04475,-0.0197,0.002002563,-0.001
